sent_id	clause_text	lds_n	word_n
w01049051	包括+这+通常+	2	3
w01049051	例如+发展+低水平+的+野餐区+乡村+长凳+小径+和+	4	9
w01049066	建立+年+于+1879+	3	4
w01049066	由+世界+上+的+	3	4
w01049066	建立+官方+	1	2
w01049066	公园+公园+澳大利亚+的+皇家+国家+是+个+第二+国家+	6	10
w01049082	重要+最+的+	1	3
w01049082	是+	1	1
w01049082	在+区域+内+	2	3
w01049082	建立+快速+的+	1	3
w01049082	提供+空间+开阔+的+	3	4
w01049082	作+为+福利+市民+居民+和+本地+的+	6	8
w01050067	随+着+灭亡+清朝+的+	3	5
w01050067	宣布+年+1911+蒙古+统治+博格达汗+下+的+	4	8
w01050067	独立+	1	1
w01050068	成立+新+的+	1	3
w01050068	认为+但是+民国+中华+	2	4
w01050068	部分+蒙古+是+领土+其+的+一+	4	7
w01050069	时任+总统+中华+民国+的+	4	5
w01050069	认为+袁+世凯+	2	3
w01050069	继承者+新共和国+是+清朝+的+	4	5
w01050070	称+博格达汗+	1	2
w01050070	统治+满族+	1	2
w01050070	顺从+蒙古+于+满族+的+	3	5
w01050070	失效+由+蒙古+中国+和+清朝+在+时+均+灭亡+但+清朝+年+于+1911+后+协议+就+已+	11	19
w01050071	控制+博格达汗+的+	1	3
w01050071	大小+区域+大约+是+时期+清朝+的+前外蒙古+的+	6	9
w01051032	抓捕+在+匆忙+加低斯+时+	3	5
w01051032	犯+拉美西斯+二世+了+错误+重大+的+战术+	4	8
w01051080	撰写+詹姆斯+亨利+布雷斯特德+年+于+1903+的+	4	8
w01051080	赞扬+实际+上+报告+份+第一+关于+战役+该+的+学术+中+充分+了+资源+	8	15
w01051080	使+的+	2	2
w01051080	得+战役+该+	1	3
w01051080	重现+以+	1	2
w01052022	无法+方面+在+后勤+	2	4
w01052022	维持+攻城战+长时间+的+	3	4
w01052022	返回+拉美西斯+此+因+埃及+	2	5
w01052038	身处+北部+阿穆鲁+	2	3
w01052038	在+自己+图尼普+	3	3
w01052038	远离+加低斯+的+	2	3
w01052038	有+发现+法老+埃及+此+因+图特摩斯+自+年+近+120+前+的+三世+以来+这里+从未+	10	17
w01052038	出现+士兵+埃及+	1	3
w01052046	声称+次+这+他+	2	4
w01052046	参与+了+战役+	2	3
w01052046	开始+战斗+的+	1	3
w01052046	不慌不忙+	1	1
w01052046	穿上+甚至+小时+在+两+后+才+地+了+盔甲+	6	10
w01053015	争论+学者+的+	1	3
w01053015	话题+年份+希律+安提帕斯+希罗底+与+的+准确+结婚+仍是+	7	10
w01053031	鉴+于+	1	2
w01053031	在+希律+当时+耶路撒冷+	2	4
w01053031	决定+彼拉多+	1	2
w01053031	派+	1	1
w01053031	去+希罗底+那+	1	3
w01053031	接受+耶稣+	2	2
w01053031	审讯+	1	1
w01053045	记载+根据+新约+	2	3
w01053045	皈依+保罗+的+	1	3
w01053045	在+科林斯+	1	2
w01053045	停留+年+在+约+十七+后+他+了+月+个+八+	6	11
w01053062	是+如果+当年+的话+	3	4
w01053062	引入+了+闰月+特殊+	2	4
w01053062	获得+周+日期+个+后+一+只+能+是+个+一+五+但+这+了+支持+牛顿+的+	10	18
w01053067	有+可能+	1	2
w01053067	确定+天+在+年+两千+前+的+某+一+了+月相+	6	11
w01053067	有+若+的话+	2	3
w01053067	遮挡+云层+烟雾+或+	3	4
w01053067	行+是+的+但+则+通+不+	5	7
w01054107	修建+区域+新法兰西+稳定+尚+未+的+较旧+也+了+堡垒+	6	11
w01056103	奠定+了+基础+	2	3
w01056103	融合+的+	1	2
w01056103	让+这+	2	2
w01056103	应用+机制+国家+的+经济+法律+和+可以+到+地中海+整个+	6	11
w01056103	应用+如+以前+拉丁姆+从+到+意大利+整个+	4	8
w01056103	一样+正+	2	2
w01057006	描述+诗歌+每首+只+了+部分+战争+的+一+	4	9
w01057016	以+	1	1
w01057016	原型+战争+特洛伊+为+	2	4
w01057016	进行+作家+后世+的+剧+史学家+分子+和+其他+知识+会+创作+作品+	8	13
w01057041	称+预言+	1	2
w01057041	度过+在+生+一+后+	3	5
w01057041	平淡无奇+的+	1	2
w01057041	死去+他+会+或者+不朽+并+诗文+通过+而+永世+	7	10
w01057041	在+战场+	1	2
w01057041	早逝+会+英年+	2	3
w01058009	杀+由于+朱利安+年+在+363+被+	5	7
w01058009	推翻+但是+说法+此+就+被+了+	4	7
w01058013	据信+	1	1
w01058013	是+奥运会+次+上+一+的+	3	6
w01058013	举办+年+在+393+	2	4
w01060037	作+沈+括+为+代理人+官府+的+	4	7
w01060037	得到+技巧+管理+能力+和+很快+了+赏识+王+安石+的+	6	11
w01060038	派往+被+	1	2
w01060038	管理+计划+王+安石+的+沉积+淤泥+调查+	5	8
w01060038	开展+年+1072+括+沈+汴河+对+首都+外+的+工作+	6	11
w01060039	沈+	1	1
w01060039	使用+了+技术+	2	3
w01060039	原创+的+	1	2
w01060039	疏通+成功+了+运河+	2	4
w01060039	展示+括+并+了+	2	4
w01060039	具有+淤积物+价值+极佳+的+肥料+	3	6
w01060040	获+	1	1
w01060040	派遣+	1	1
w01060040	前往+契丹+辽朝+	1	3
w01060040	担任+使节+	1	2
w01060040	进+步+一+	2	3
w01060040	获得+夏季+年+1075+他+朝廷+在+上+了+美誉+	5	10
w01060041	进行+了+谈判+次+数+挑衅性+的+	4	7
w01060041	要求+	1	1
w01060041	推进+边界+把+他们+的+南+向+	4	7
w01060041	操纵+大使+位+数+中国+	3	5
w01060041	称职+不+的+	1	3
w01060041	让+契丹人+同时+	3	3
w01060041	作出+他们+要求+对+辽国+的+让步+	4	7
w01061050	在+	1	1
w01061050	有+南部+意大利+也+	2	4
w01061050	研究+人+药学+	1	3
w01061050	受到+是+特别+学校+萨莱诺+当地+的+了+影响+医学+伊斯兰+的+	5	12
w01062037	据称+	1	1
w01062037	离开+后+	1	2
w01062037	后悔+感到+	1	2
w01062037	要求+并+次+数+	2	4
w01062037	返回+罗马+	1	2
w01062037	拒绝+提庇留+但是+均+奥古斯都+被+	4	6
w01062063	无需+自己+	1	2
w01062063	行动+元老会+国家+和+整个+就+能+单独+	6	8
w01062063	导致+希望+他+似乎+含糊+而且+命令+他+的+直接+都+十分+这+也+了+	9	15
w01062063	讨论+人们+的+	1	3
w01062063	是+更多+	1	2
w01062063	什么+意图+关于+他+的+真实+是+	4	7
w01062063	不是+内容+而+	2	3
w01062063	是否+	1	1
w01062063	通过+应该+法令+他+的+	3	5
w01063048	代表+都+独特+的+了+所需+生活+日常+的+实际+	5	10
w01063048	小心翼翼+	1	1
w01063048	用+仪式+恰当+的+祭品+和+	4	6
w01063048	供奉+神祗+每位+而且+人们+被+的+	5	7
w01064034	是+这+的+	2	3
w01064034	坐船+	1	1
w01064034	出发+大陆+从+欧洲+	2	4
w01065018	在+现场+	1	2
w01065018	发现+的+	1	2
w01065018	称+被+为+立石+的+	3	5
w01065018	组成+石碑+排+一+座+十+高大+	3	7
w01065018	有+由+遗迹+祭祀+走向+立石+为+南北+高+座+最高+一+米+3+中央+石群+祭坛+个+一+水池+和+个+一+巨大+的+方形+石制+	14	27
w01065019	年+在+作用+巨碑+个+这+的+具体+仍然+当中+讨论+但是+组成+它们+可能+时代+在+中期+青铜+了+高地+迦南人+的+即+约+公元+前+1600+	16	28
w01065020	在+焚毁+城市+迦南人+的+大火+在+中+被+时间+约+时+	7	12
w01065020	发起+法老+埃及+图特摩斯+三世+战役+系列+一+之+	5	9
w01065021	是+资料+有关+城市+该+的+历史+古老+最+的+	5	10
w01065021	发现+碑文+在+圣殿+凯尔奈克+图特摩斯+中+处+一+有关+地点+征服+被+的+中+	9	15
w01065022	追溯+可+至+世纪+公元+前+14+	3	7
w01065022	包括+文书+阿马尔奈+其中+了+信件+封+十+	3	8
w01065022	来+基色城+自+的+	3	4
w01065022	效忠+国王+法老+向+埃及+的+	3	6
w01066003	记录+证明+泰国+出生+的+	2	5
w01066003	出生+的+	1	2
w01066003	月份+是+	2	2
w01066003	日期+	1	1
w01066003	时间+和+	1	2
w01066003	星期+然后+是+几+	2	4
w01066003	日期+农历+	1	2
w01066003	生肖+以及+	1	2
w01066006	是+猴子+生肖+她+的+黄道+是+庆典+她+的+重要+意义+传统+上+很+的+周年+六十+年+在+1992+	9	21
w01066008	分配+表格+根据+工作日+来+	3	5
w01066008	带有+是+颜色+泰国+每天+的+吉祥+的+下面+	5	9
w01066008	打开+链接+个+一+可以+图片+各天+当周+的+菩萨+	4	10
w01066040	不同+春节+华人+泰国+的+农历+节日+和+其他+各+有+	6	11
w01066040	是+因为+节日+这些+的+	3	5
w01066040	计算+农历+按照+中国+来+	3	5
w01067032	加强+了+防卫+埃及+亚洲+和+之间+的+	6	8
w01067032	建造+此外+他+地区+在+东+角洲+三+了+大公墙+	6	10
w01067059	完工+未+的+	1	3
w01067059	得到+统治+他+仅+了+年+十五+这+工程+从+他+很多+建造+中+了+印证+	10	16
w01067103	除+此+之外+	2	3
w01067103	占有+他们+者+两+似乎+都+至少+区域+埃及+下+的+一些+	7	12
w01068027	以+	1	1
w01068027	接受+采访+日本+儿童+电视+节目+问题+有关+太空+的+的+	9	11
w01068027	藉口+为+	1	2
w01068027	引诱+日+年+2002+月+9+9+阿特灵+人+被+	6	10
w01068027	前往+酒店+比佛利+山庄+	3	4
w01068056	结+阿特灵+过+婚+次+三+	2	6
w01069007	成+为+统治者+王朝+哈布斯堡+的+	3	6
w01069007	获得+年+1519+他+并+年+于+1530+了+头衔+皇帝+帝国+神圣+罗马+的+	8	15
w01069040	除去+之外+	2	2
w01069040	实行+政策+严厉+的+	3	4
w01069040	认为+查尔斯+被+	2	3
w01069040	抱有+需求+对+荷兰人+的+同情心+的+	4	7
w01069040	统治者+是+个+一+	3	4
w01069056	由+的+	2	2
w01069056	组成+成员+名+约+400+贵族+	3	6
w01069056	递交+总督+向+巴拿马+玛格丽特+了+请愿+	4	7
w01069056	要求+年+1566+联盟+	3	4
w01069056	返回+在+余部+前+	2	4
w01069056	中止+行动+迫害+	2	3
w01069094	在+地中海+的+	2	3
w01069094	限制+斗争+它+帝国+与+奥斯曼+大大+了+能力+军事+	6	10
w01069094	部署+兵力+	1	2
w01069094	对抗+其+叛军+荷兰+的+	4	5
w01070031	到+一直+年+公元+前+700+	3	6
w01070031	生活+附近+的+	1	3
w01070031	持续+建成+天文台+座+一+时代+青铜+的+气象+年+在+公元+前+约+1900+它+依然+在+社区+为+	12	20
w01070031	提供+服务+	1	2
w01070032	是+区域+中间+的+	2	4
w01070032	用+于+	1	2
w01070032	观察+升起+太阳+满月+和+的+	5	6
w01070033	标记+标记+个+三+日出+把+在+处+夏至+冬至+和+春分+秋分+以及+	7	14
w01070034	给出+标记+另外+个+四+分别+了+倾斜角+夏季+在+冬季+和+时+满月+的+最小+最大+和+	10	18
w01070035	用+个+两+于+	1	4
w01070035	测量+长度+月份+农历+的+	3	5
w01071036	反应+重要性+其+事实+在+个+两+中+出来+	4	9
w01071043	应用+系统+个+第三+时期+在+半岛+尤卡坦+的+后古典+被+	5	11
w01072002	是+仅仅+	1	2
w01072002	基+于+相似度+	2	3
w01072002	有+可能+	1	2
w01072002	巧合+只+是+的+	2	4
w01072002	缺乏+备受+来源+希斯帕尼亚+Hispania+词+一+的+争议+猜测+各种+且+证据+有力+	7	14
w01072046	大+但是+事物+在+新生+中+影响+希斯帕尼亚+的+也+非常+	7	11
w01072065	罗马化+的+	1	2
w01072065	出+于+原因+	2	3
w01072065	管理+的+	1	2
w01072065	一分为二+阶段+在+第一+罗马+半岛+把+该+	5	8
w01072079	到+了+世纪+3+时+	3	5
w01072079	提出+皇帝+卡瑞卡拉+了+	1	4
w01072079	存在+分区+个+一+新+的+但+仅+了+时间+很短+的+	7	12
w01073007	打动+他们+美+被+湖区+拉迪亚德吉+的+深深+	5	8
w01073007	以至+于+	1	2
w01073007	以+出生+孩子+他们+的+个+第一+时+	3	8
w01073007	作+它+来+为+名字+新生儿+	3	6
w01073042	在+那儿+的+	2	3
w01073042	在+南海+	1	2
w01073042	上船+崔丝+与+一同+的+	2	5
w01073042	相遇+也+佛罗伦萨+与+葛拉德+	4	5
w01073042	返回+坠入+时候+吉卜林+并且+爱河+当时+崔丝+已+了+南海+	7	11
w01073054	势不可挡+给+编辑+惠勒斯蒂芬+工作+在+上+了+吉卜林+压力+很大+但是+兴致+基普林+的+写作+	8	16
w01073067	回到+拉合尔+之后+	2	3
w01073067	发表+期间+月+年+1886+11+月+至+年+1887+6+公报+在+上+了+故事+篇+三十九+	9	18
w01073075	思考+至+时+此刻+他+已经+多+越来越+地+未来+	5	10
w01074088	整合+虽然+著作+了+材料+过往+的+	4	7
w01074088	标志+了+趋势+	2	3
w01074088	迈向+写作+独立+的+	3	4
w01074088	表达+出版+金+瓶+梅+年+于+1610+但+它+了+关注+对+方面+心理学+的+	11	16
w01075036	降低+对+机率+	2	3
w01075036	发生+内战+的+	2	3
w01075036	有+入读率+更高+的+男子+高中+收入+人均+增长率+及+经济+都+着+影响+重大+的+	10	16
w01075037	说+具体+来+	2	3
w01075037	发生+冲突+的+	1	3
w01075037	高+当+增长率+数据+比+研究+的+平均+1%+时+	6	10
w01075037	发生+内战+的+	1	3
w01075037	降低+降低+高+入读率+男子+高中+水平+比+平均+10%+时+机率+就+会+大概+3%+而+机率+就+会+大概+1%+	14	22
w01075038	放弃+的+	2	2
w01075038	叛乱+	1	1
w01075038	指标+因素+项+这+三+是+收益+	4	7
w01075038	鼓励+说明+研究+项+这+了+此+因+收益+较低+的+放弃+会+发生+	6	14
w01075038	叛乱+的+	1	2
w01075039	换+	1	1
w01075039	接受+教育+	1	2
w01075039	满意+的+	1	2
w01075039	假设+如果+有+男性+年轻+的+部分+他们+是+参战者+内战+的+主要+组成+拥有+或+薪资+并+能+合理+地+	14	21
w01075039	获得+他们+未来+会+成功+	3	5
w01075039	参与+他们+叛乱+的+	2	4
w01075039	降低+言+之+那么+机率+会+	4	6
w01075040	有+已+	1	2
w01075040	提出+人+	1	2
w01075040	抱怨+	1	1
w01075040	愤懑+的+	1	2
w01075040	起因+是+	2	2
w01075040	推动+收入+较低+的+人均+会+暴乱+武装+	4	8
w01076039	保证+了+	1	2
w01076039	化解+能+关系+内部+公共+的+紧张+	3	7
w01076039	转变+保障+对+自由+的+帝国+把+为+地方+和谐+更+的+	6	12
w01076054	发生+年+于+1916+的+	2	5
w01076054	对抗+奥斯曼人+的+	2	3
w01076054	开始+战争+的+	1	3
w01076054	占据+扭转+起义+阿拉伯+了+局势+战线+中东+的+此+在+之前+奥斯曼人+年+在+前+两+似乎+还是+优势+的+	11	21
w01078013	探讨+本书+段落+在+个+多+中+详细+了+伤害+战争+对+社会+人类+文化+及+的+	10	17
w01079038	助理+牧师+道明会+海因里希+克雷默+是+大主教+萨尔兹堡+的+	5	9
w01079049	告诫+年+1538+裁判所+西班牙+宗教+	3	6
w01079049	相信+教徒+其+不能+内容+槌+女巫+之+的+所有+	5	10
w01079057	强制+	1	1
w01079057	受洗+	1	1
w01079057	言+理论+上+而+	2	4
w01079057	强制+在+后+	2	3
w01079057	受洗+	1	1
w01079057	皈依+有悖+教义+天主教+人+任何+都+可以+重新+犹太教+	6	10
w01079077	离开+西班牙+	1	2
w01079077	去+了+葡萄牙+	2	3
w01079077	成+驱逐+西班牙+年+于+1492+了+犹太人+境内+的+塞法迪+当中+犹太人+这些+西班牙裔+人+很多+但是+最后+同样+了+对象+迫害+	12	23
w01080128	紧邻+东部+马其顿+色雷斯+的+	2	5
w01080128	包围+边境+现在+被+奈斯托斯河+叫+也+麦斯塔河+所+	6	9
w01080129	朝+敌人+南面+的+	3	4
w01080129	推进+菲利普+随后+	3	3
w01080130	在+塞萨利+	1	2
w01080130	掌握+击败+他+了+敌人+年+公元+352+他+牢牢+了+地区+该+	8	13
w01080131	行进+一直+到+温泉关+	2	4
w01080131	一分为二+希腊+把+的+	1	4
w01080131	打算+军队+马其顿+却+不+并+	3	6
w01080131	占领+它+	1	2
w01080131	有+因为+该处+	2	3
w01080131	守护+重兵+联军+雅典+斯巴达+亚加亚+以及+的+	4	8
w01080132	确保+了+安全+边境+马其顿+的+之后+	4	7
w01080132	召集+菲利普+了+	1	3
w01080132	深入+色雷斯+	1	2
w01080132	开始+军队+个+一+庞大+的+马其顿+了+征服战+长久+的+	6	11
w01081030	满意+女皇+俄罗斯+叶卡捷琳娜+同样+非常+	3	6
w01082055	用+经常+事件+珍珠港+	2	4
w01082055	宣传+期间+战争+美国+来+	3	5
w01083007	使+愿景+对+王朝+罗曼诺夫+的+理想+	3	7
w01083007	视而不见+他+情况+对+国家+的+实际+	4	7
w01083021	有+汇集+帝国+俄罗斯+了+民族+不同+民族+这些+大战+在+次+第一+世界+之前+就+已经+了+迹象+明显+	9	20
w01083021	分离+的+	1	2
w01084085	出现+城邦+该+王朝+与+素可泰+时期+在+同+一+	6	10
w01084102	建立+因为+起+了+通道+交易+	3	6
w01084102	可观+利润+的+	1	3
w01084102	带来+往来+在+世纪+16+与+西方+的+中+了+增长+系列+一+长远+的+经济+	9	16
w01085004	优秀+部队+战斗+在+古巴+的+中+表现+	5	8
w01085005	执着+太+于+蝇头小利+西方+的+	3	6
w01085005	做好+但是+它+未能+准备+充分+	4	6
w01085005	面对+冲突+海外+的+	3	4
w01085006	集结+	1	1
w01085006	依赖+它+所+的+	2	4
w01085006	面临+待命区+在+佛罗里达+的+志愿军+部队+和+国民+警卫+着+问题+运输+训练+粮食+和+的+	12	17
w01085007	解放+美国+了+古巴+	2	4
w01085007	占领+在+军队+美国+古巴+之后+	3	6
w01085008	割让+协议+根据+和平+西班牙+殖民地+将+自己+的+波多黎各+关岛+菲律宾+以及+给+了+美国+	10	16
w01086012	募集+威尼斯+从+的+	1	4
w01086012	遭到+军队+了+进攻+法国+的+	3	6
w01086037	截+至+年+1563+	2	4
w01086037	降到+人口+威尼斯+的+了+人+16万8千+大约+	3	8
w01087052	组成+文学+古代+历史+和+	3	5
w01087052	是+由+教育+时期+文艺+复兴+的+主要+这+	5	9
w01087052	因为+认为+人们+	2	3
w01087052	陶冶+作品+古典+能够+情操+	2	5
w01087052	加深+了解+对+行为+人类+的+	5	6
w01088099	分析+个+一+全面+的+人口+统计+数据+	5	8
w01088099	包括+有+但是+对象+	2	4
w01088099	有+的+	2	2
w01088099	养育+孩子+	1	2
w01088099	那些+妇女+特别+是+	4	4
w01089017	来+信息+关于+时期+个+这+的+主要+自+地点+埋葬+陪葬品+以及+	7	13
w01089040	只有+大约+人家+户+四十+	2	5
w01089040	有+当时+那里+却+耕地+大量+的+牧场+和+	6	9
w01089068	随+着+	1	2
w01089068	殖民+希腊+西西里岛+向+西边+的+意大利+及+皮特库赛+库迈+以及+	7	11
w01089068	广+影响+字母+希腊+的+越来越+	3	6
w01091016	在+亚+东南+	2	3
w01091016	种植+最早+	2	2
w01091016	有+最+可能+	1	3
w01091016	传+香蕉+粉芭蕉+和+在+巴布亚+新几内亚+可能+年+早+在+5000+前+就+已+至+非洲+	10	17
w01091045	除+了+以外+	2	3
w01091045	作+直接+为+食物+	2	4
w01091045	作+提供+动物+还+能+皮毛+同时+粪便+它们+的+还+能+为+肥料+	9	14
w01092019	改变+苏格兰人+詹姆斯+瓦特+根本+从+上+了+原理+其+工作+	6	11
w01092032	令+革命+工业+	1	3
w01092032	有+人们+部件+对+机器+金属+	4	6
w01092032	需求+所+	1	2
w01093028	在+地方+伯罗奔尼撒+希腊+及+的+其他+	5	7
w01093028	成+期间+在+战争+次+第二+美塞尼亚+斯巴达+为+了+势力+个+一+本地+	8	14
w01094022	评+活动+在+世纪+20+国际+汽车+评选+中+T型车+福特+被+为+车型+有+最+影响力+	9	17
w01094066	推出+大获+车型+公司+美国+汽车+的+紧凑+漫步+者+成功+激励+在+种+这+下+公司+通用+公司+和+福特+年+于+1960+了+汽车+自己+的+小型+	14	29
w01095089	有+稍微+	1	2
w01095089	改变+所+	1	2
w01095089	建议+还是+不+	2	3
w01095089	称呼+名+	1	2
w01095089	称呼+是+习俗+项+这+近代+在+只+现在+朋友+间+而是+姓+	6	13
w01095090	皇室+如果+对方+是+	3	4
w01095090	直呼+名字+其+	2	3
w01095090	礼貌+会+显得+非常+不+	4	5
w01095091	开始+天皇+从+明治+	2	4
w01095091	习惯+	1	1
w01095091	称+	1	1
w01095091	在位+天皇+位+一+的+	1	5
w01095091	纪元+期间+为+个+一+	3	5
w01095091	死+在+天皇+后+	2	4
w01095091	在位+天皇+的+	1	3
w01095091	称呼+人们+则+年号+以+天皇+	4	6
w01095092	起+天皇+明治+以前+改变+年号+朝代+经常+谥号+天皇+的+也+自+方式+不同+的+	8	16
w01095093	用+名字+	1	2
w01095093	称呼+人+国家+其他+的+则+直接+天皇+天皇+日本+昭和+以后+的+	9	13
w01095093	是否+无论+他们+	2	3
w01095093	在世+	1	1
w01096013	死+人口+三百万+一千万+至+于+部队+日本+侵略+	5	9
w01096013	最多+	1	1
w01096013	有+有+地区+亚太+其中+人口+中国+的+死亡+约+七百五十万+	5	11
w01096055	在+欧洲+	1	2
w01096055	有+爆发+战争+之前+同盟国+人口+在+经济+和+上+都+着+优势+明显+	7	14
w01096074	主导+由+前线+防御+静态+的+	3	6
w01096074	变成+格局+战争+地面+的+战+从+一+时+	5	9
w01096074	注重+更+机动性+多样性+和+武器+的+	4	7
w01097059	接受+部队+英国+骑兵+同时+还+训练+严格+的+剑术+	6	10
w01097104	如+钱德勒+威勒+和+	2	4
w01097104	认为+历史学家+一些+	2	3
w01097104	发起+在+进攻+次+第一+伟大+的+之后+	5	8
w01097104	视+被+为+力量+有生+	2	5
w01097104	遭+重骑兵+英国+就+而+了+	4	6
w01097104	消灭+	1	1
w01098043	表明+研究+对+体+罗马人+常染色+的+基因+	5	8
w01098043	来+祖先+罗马人+的+南+亚+西北部+自+印度+	5	9
w01099012	取决+解释+起源+音乐+的+于+定义+对+音乐+的+	5	10
w01099045	创造+音乐+	1	2
w01099045	活动+歌手+人类+在+之中+男人+女人+和+都是+很好+的+几乎+是+项+一+团体+	10	16
w01100046	面对+禁止+年+1839+总督+湖+两+林+则徐+贸易+鸦片+之后+中国+不得+不+战争+次+第一+鸦片+	11	19
w01100046	发起+英国+的+	1	3
w01100047	战败+	1	1
w01100047	签订+中国+1842+于+了+条约+南京+	3	7
w01100048	包括+上海+广州+和+在内+的+	4	6
w01100048	开放+割让+香港+被+给+英国+港口+个+五+英国+向+贸易+居住权+和+	6	14
w01100049	战败+再次+	1	2
w01100049	迫+	1	1
w01100049	接受+爆发+年+1856+战争+次+第二+鸦片+中国+被+条约+年+1858+天津+条约+和+年+1860+北京+	11	19
w01100050	开放+了+港口+新+的+贸易+	3	6
w01100050	允许+条约+同时+	2	3
w01100050	在+内地+中国+	2	3
w01100050	旅行+外国人+	2	2
w01101020	探讨+参加+拉玛尔+曼德尔+和+一起+会议+商务+会议+在+中+他+科学家+和+人士+以及+其他+专业+一起+技术+军事+	12	21
w01101046	包括+发明+拉玛尔+的+早期+	2	5
w01101046	改良+信号灯+交通+	2	3
w01101046	溶+于+水+	2	3
w01101046	产生+能够+饮料+碳酸+的+	4	5
w01101046	药丸+以及+	2	2
w01101084	没+接到+她+了+剧本+个+好几+广告+电视+舞台剧+和+但是+	5	12
w01101084	让+个+一+	1	3
w01101084	感+她+兴趣+	1	3
w01102020	追杀+民兵+法兰西+部队+抵抗+	2	5
w01102020	处死+军官+党卫军+带领+的+约瑟夫+达尔南德+月+于+年+1945+10+被+	8	13
w01102040	命令+戴高乐+	1	2
w01102040	在+场合+公共+	2	3
w01102040	表示+不得+崇拜+对+丘吉尔+的+过度+	5	7
w01102040	颁布+命令+不经+他+的+不得+丘吉尔+向+奖项+任何+正式+	7	11
w01103022	记录+电影+了+过程+	2	4
w01103022	吸食+因+大量+海洛+	2	4
w01103022	毁灭+而+生涯+自己+的+职业+	3	6
w01103022	走+	1	1
w01103022	堕落+向+	1	2
w01103022	死+中期+世纪+20+年代+80+卡兰芝+并+于+艾滋病+的+	6	11
w01105053	装备+了+雷达+鹰+	2	4
w01105053	应用+尽管+B29+很多+轰炸机+都+而且+能够+很好+地+	7	10
w01105053	改变+太晚+研发+系统+个+这+的+成功+战争+在+此次+中+已经+了+但是+姗姗来迟+它+的+还是+未能+局势+战场+	11	22
w01105054	系统+名+为+地面+控制+进场+的+	5	7
w01105054	是+在+领域+航空+中+尤其+	3	6
w01105054	在+空运+战后+的+柏林+中+	3	6
w01105054	发挥+属+成就+阿尔瓦雷茨+知名+最为+的+当+系统+雷达+系统+该+了+作用+关键+	8	15
w01105055	利用+天线+阿尔瓦雷茨+的+偶极+	3	5
w01105055	取得+分辨率+很高+的+角+坐标+	4	6
w01105055	使得+系统+地面+控制+进场+能够+从而+	5	7
w01105055	观察+通过+显示器+高精度+	2	4
w01105055	发送+飞行员+向+指令+语音+	2	5
w01105055	指引+控制员+地面+雷达+能够+	4	5
w01105055	着陆+正+在+的+	2	4
w01105055	进入+飞机+跑道+	1	3
w01105056	简单+	1	1
w01105056	直接+	1	1
w01105056	好+而且+效果+	2	3
w01105056	适用+系统+该+甚至+还+于+飞行员+	4	7
w01105056	经+未+的+	2	3
w01105056	训练+	1	1
w01105057	如此+的+	1	2
w01105057	成功+系统+套+这+是+	3	5
w01105057	继续+战后+在+部队+还+	3	5
w01105057	使用+技术+项+这+	2	4
w01105057	有些+以至+于+	2	3
w01105057	使用+国家+甚至+年代+在+世纪+20+80+仍+在+	7	10
w01106021	随+着+增长+人口+的+	3	5
w01106021	随+之+	1	2
w01106021	出现+居住区+新+的+土著+也+	4	6
w01106052	占领+叛军+解放+刚果+民主+力量+同盟+月+于+年+1997+4+了+卢本巴希+	9	14
w01106073	降低+温度+	1	2
w01106073	否则+	1	1
w01106073	炎热+有助+高海拔+于+会+非常+	3	6
w01107013	希区柯克+年+在+生命+的+最后+二十+内+少+作品+也+了+很多+	8	13
w01107013	欠佳+因为+身体+	2	3
w01107063	刻画+有时+电影+希区柯克+的+形象+人物+	4	7
w01107063	挣扎+于+关系+母子+的+	3	5
w01107124	工作+人才+和+时代+同+最好+的+一起+	5	8
w01107124	设计+他们+的+	1	3
w01107124	表达+喜欢+希区柯克+更+例如+设计师+电影+海报+比尔+格德+索尔+和+巴斯+海报+能够+准确+地+主题+他+的+电影+	13	21
w01108036	成+为+人物+公众+的+	3	5
w01108036	期待+有+心里+赫尔茨+斗争+激烈+的+思想+渴望+一面+是+对+取得+成功+文学+生涯+的+一面+是+	13	19
w01108063	拜访+日+年+1896+月+3+10+牧师+大使馆+英国+的+威廉+赫尔勒+了+赫尔茨+	7	15
w01109009	扮演+集+在+其中+的+一+中+他+了+吉他手+名+一+	6	12
w01109009	灵巧+的+	1	2
w01109036	缺乏+缘+女人+	2	3
w01109036	打+莱尼+一直+着+光棍+	4	5
w01109120	有+次+一+	2	3
w01109120	卧底+是+名+一+	2	4
w01109120	霍默+暗示+他+被+目标+是+	4	6
w01111021	决定+后+	2	2
w01111021	学习+戏剧+	1	2
w01111021	进入+温斯顿+了+学院+哈默史密斯+的+科罗娜+戏剧+	4	8
w01111089	拍摄+年+在+1979+电影+年+那+夏天+时+	5	9
w01111089	遇见+温斯顿+了+妻子+他+未来+的+伊莲娜+	4	8
w01111093	宣布+日+年+1988+月+10+4+日+和+年+1993+月+3+19+温斯顿+次+两+	9	17
w01111093	破产+	1	1
w01112060	发现+迪斯尼+还+	2	3
w01112060	拥有+影业+环球+产权+幸运兔+奥斯瓦+的+知识+	4	8
w01112098	由+获得+迪斯尼+再+次+一+了+成就奖+奥斯卡+终身+奖项+该+	6	12
w01112098	组成+大金人+座+一+小金人+和+座+七+	4	8
w01113033	取出+取款机+从+自动+	2	4
w01113033	用+补助+卡+张+这+里+的+能够+于+	5	9
